component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
40,SPAN,1411,,,"Beginning Spanish I (1st semester Spanish, 4 SCH version)",4,3596,Odessa College
40,SPAN,1412,,,"Beginning Spanish II (2nd semester Spanish, 4 SCH version)",4,3596,Odessa College
40,SPAN,2311,,,Intermediate Spanish I (3rd semester Spanish),3,3596,Odessa College
40,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,3596,Odessa College
40,SPAN,2313,,,Spanish for Native/Heritage Speakers I,3,3596,Odessa College
40,SPAN,2315,,,Spanish for Native/Heritage Speakers II,3,3596,Odessa College
50,ARTS,1301,,,Art Appreciation,3,3596,Odessa College
50,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,3596,Odessa College
50,ARTS,1304,,,Art History II (14th century to the present),3,3596,Odessa College
50,COMM,2366,,,Introduction to Cinema,3,3596,Odessa College
50,DRAM,1310,,,Introduction to Theater,3,3596,Odessa College
50,MUSI,1306,,,Music Appreciation,3,3596,Odessa College
50,MUSI,1308,,,"Music Literature I (scheduled for deletion, funding ends August 31, 2019)",3,3596,Odessa College
60,HIST,1301,,,United States History I,3,3596,Odessa College
60,HIST,1302,,,United States History II,3,3596,Odessa College
60,HIST,2301,,,Texas History,3,3596,Odessa College
60,HIST,2327,,,Mexican American History I (to the United States-Mexico War Era),3,3596,Odessa College
60,HIST,2328,,,Mexican American History II (from the United States-Mexico War Era),3,3596,Odessa College
60,HIST,2381,,,African-American History,3,3596,Odessa College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3596,Odessa College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3596,Odessa College
80,AGRI,2317,,,Introduction to Agricultural Economics,3,3596,Odessa College
80,COMM,1307,,,Introduction to Mass Communication,3,3596,Odessa College
80,ECON,2301,,,Principles of Macroeconomics,3,3596,Odessa College
80,ECON,2302,,,Principles of Microeconomics,3,3596,Odessa College
80,GEOG,1301,,,Physical Geography,3,3596,Odessa College
80,GEOG,1302,,,Human Geography,3,3596,Odessa College
80,GEOG,1303,,,World Regional Geography,3,3596,Odessa College
80,PSYC,2301,,,General Psychology,3,3596,Odessa College
80,PSYC,2306,,,Human Sexuality,3,3596,Odessa College
80,PSYC,2308,,,Child Psychology,3,3596,Odessa College
80,PSYC,2314,,,Lifespan Growth & Development,3,3596,Odessa College
80,PSYC,2319,,,Social Psychology,3,3596,Odessa College
80,SOCI,1301,,,Introduction to Sociology,3,3596,Odessa College
80,SOCI,1306,,,Social Problems,3,3596,Odessa College
80,SOCI,2301,,,Marriage & the Family,3,3596,Odessa College
80,SOCI,2306,,,Human Sexuality,3,3596,Odessa College
80,SOCI,2326,,,Social Psychology,3,3596,Odessa College
80,SOCI,2336,,,Criminology,3,3596,Odessa College
80,SOCI,2340,,,Drug Use & Abuse,3,3596,Odessa College
91,AGRI,1309,,,Computers in Agriculture,3,3596,Odessa College
91,BCIS,1305,,,Business Computer Applications (3 SCH version),3,3596,Odessa College
93,CHEM,1111,,,General Chemistry I (lab),1,3596,Odessa College
93,CHEM,1112,,,General Chemistry II (lab),1,3596,Odessa College
91,ENGL,2311,,,Technical & Business Writing (single-semester course),3,3596,Odessa College
90,PHED,1164,,,Introduction to Physical Fitness & Wellness,1,3596,Odessa College
91,SPCH,1311,,,Introduction to Speech Communication,3,3596,Odessa College
91,SPCH,1315,,,Public Speaking,3,3596,Odessa College
91,SPCH,1318,,,Interpersonal Communication,3,3596,Odessa College
91,SPCH,1321,,,Business & Professional Communication,3,3596,Odessa College
10,ENGL,1301,,,Composition I,3,3600,Panola College
10,SPCH,1315,,,Public Speaking,3,3600,Panola College
10,SPCH,1318,,,Interpersonal Communication,3,3600,Panola College
20,MATH,1314,,,College Algebra (3 SCH version),3,3600,Panola College
20,MATH,1324,,,Mathematics for Business & Social Sciences,3,3600,Panola College
20,MATH,1325,,,Calculus for Business & Social Sciences (3 SCH version),3,3600,Panola College
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,3600,Panola College
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,3600,Panola College
20,MATH,1350,,,Mathematics for Teachers I (Fundamentals of Mathematics I),3,3600,Panola College
20,MATH,1351,,,Mathematics for Teachers II  (Fundamentals of Mathematics II),3,3600,Panola College
20,MATH,2412,,,Pre-Calculus Math (4 SCH version),4,3600,Panola College
20,MATH,2413,,,Calculus I (4 SCH version),4,3600,Panola College
20,MATH,2414,,,Calculus II (4 SCH version),4,3600,Panola College
20,MATH,2415,,,Calculus III (4 SCH version),4,3600,Panola College
30,BIOL,1406,,,Biology for Science Majors I (lecture + lab),4,3600,Panola College
30,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,3600,Panola College
30,BIOL,1408,,,Biology for Non-Science Majors I (lecture + lab),4,3600,Panola College
30,BIOL,1409,,,Biology for Non-Science Majors II (lecture + lab),4,3600,Panola College
30,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,3600,Panola College
30,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,3600,Panola College
30,BIOL,2404,,,"Anatomy & Physiology (specialized, single-semester course, lecture + lab)",4,3600,Panola College
30,BIOL,2406,,,Environmental Biology (lecture + lab),4,3600,Panola College
30,CHEM,1405,,,Introductory Chemistry I (lecture + lab),4,3600,Panola College
30,CHEM,1407,,,Introductory Chemistry II (lecture + lab),4,3600,Panola College
30,CHEM,1411,,,General Chemistry I (lecture + lab),4,3600,Panola College
30,CHEM,1412,,,General Chemistry II (lecture + lab),4,3600,Panola College
30,GEOL,1403,,,Physical Geology (lecture + lab),4,3600,Panola College
30,GEOL,1404,,,Historical Geology (lecture + lab),4,3600,Panola College
30,PHYS,1401,.,.,College Physics I (lecture + lab),4,3600,Panola College
30,PHYS,1402,.,.,College Physics II (lecture + lab),4,3600,Panola College
30,PHYS,1403,,,Stars and Galaxies (lecture + lab),4,3600,Panola College
30,PHYS,1404,,,Solar System (lecture + lab),4,3600,Panola College
30,PHYS,2425,.,.,University Physics I (lecture + lab),4,3600,Panola College
30,PHYS,2426,.,.,University Physics II (lecture + lab),4,3600,Panola College
40,ENGL,2322,,,British Literature I,3,3600,Panola College
40,ENGL,2323,,,British Literature II,3,3600,Panola College
40,HUMA,1301,,,Introduction to Humanities I,3,3600,Panola College
40,HUMA,1302,,,Introduction to Humanities II,3,3600,Panola College
40,HUMA,2323,,,World Cultures,3,3600,Panola College
40,PHIL,1301,.,.,Introduction to Philosophy,3,3600,Panola College
40,SPAN,2311,,,Intermediate Spanish I (3rd semester Spanish),3,3600,Panola College
40,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,3600,Panola College
50,ARTS,1301,,,Art Appreciation,3,3600,Panola College
50,DRAM,1310,,,Introduction to Theater,3,3600,Panola College
50,DRAM,2366,,,Introduction to Cinema,3,3600,Panola College
50,MUSI,1306,,,Music Appreciation,3,3600,Panola College
60,HIST,1301,,,United States History I,3,3600,Panola College
60,HIST,1302,,,United States History II,3,3600,Panola College
60,HIST,2301,,,Texas History,3,3600,Panola College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3600,Panola College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3600,Panola College
80,CRIJ,1301,,,Introduction to Criminal Justice,3,3600,Panola College
80,ECON,2301,,,Principles of Macroeconomics,3,3600,Panola College
80,ECON,2302,,,Principles of Microeconomics,3,3600,Panola College
80,GEOG,1303,.,.,World Regional Geography,3,3600,Panola College
80,PSYC,2301,,,General Psychology,3,3600,Panola College
80,SOCI,1301,,,Introduction to Sociology,3,3600,Panola College
98,EDUC,1100,.,.,Learning Framework (1 SCH version),1,3600,Panola College
91,ENGL,1302,,,Composition II,3,3600,Panola College
91,ENGL,2311,,,Technical & Business Writing (single-semester course),3,3600,Panola College
98,PSYC,1100,.,.,Learning Framework (1 SCH version),1,3600,Panola College
10,ENGL,1301,,,Composition I,3,3601,Paris Junior College
10,ENGL,1302,,,Composition II,3,3601,Paris Junior College
20,MATH,1314,,,College Algebra (3 SCH version),3,3601,Paris Junior College
20,MATH,1324,,,Mathematics for Business & Social Sciences,3,3601,Paris Junior College
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,3601,Paris Junior College
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,3601,Paris Junior College
20,MATH,2312,,,Pre-Calculus Math (3 SCH version),3,3601,Paris Junior College
30,BIOL,1322,,,Nutrition & Diet Therapy,3,3601,Paris Junior College
30,BIOL,1406,,,Biology for Science Majors I (lecture + lab),4,3601,Paris Junior College
30,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,3601,Paris Junior College
30,BIOL,1408,,,Biology for Non-Science Majors I (lecture + lab),4,3601,Paris Junior College
30,BIOL,1409,,,Biology for Non-Science Majors II (lecture + lab),4,3601,Paris Junior College
30,BIOL,2306,,,Environmental Biology (lecture),3,3601,Paris Junior College
30,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,3601,Paris Junior College
30,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,3601,Paris Junior College
30,CHEM,1411,,,General Chemistry I (lecture + lab),4,3601,Paris Junior College
30,CHEM,1412,,,General Chemistry II (lecture + lab),4,3601,Paris Junior College
30,GEOL,1403,,,Physical Geology (lecture + lab),4,3601,Paris Junior College
30,GEOL,1404,,,Historical Geology (lecture + lab),4,3601,Paris Junior College
30,PHYS,1303,,,Stars and Galaxies (lecture),3,3601,Paris Junior College
30,PHYS,1304,,,Solar System (lecture),3,3601,Paris Junior College
30,PHYS,1401,,,College Physics I (lecture + lab),4,3601,Paris Junior College
30,PHYS,1402,,,College Physics II (lecture + lab),4,3601,Paris Junior College
40,COMM,1307,,,Introduction to Mass Communication,3,3601,Paris Junior College
40,ENGL,2322,,,British Literature I,3,3601,Paris Junior College
40,ENGL,2323,,,British Literature II,3,3601,Paris Junior College
40,ENGL,2327,,,American Literature I,3,3601,Paris Junior College
40,ENGL,2328,,,American Literature II,3,3601,Paris Junior College
40,HIST,2311,,,Western Civilization I,3,3601,Paris Junior College
40,HIST,2312,,,Western Civilization II,3,3601,Paris Junior College
40,SPAN,2311,,,Intermediate Spanish I (3rd semester Spanish),3,3601,Paris Junior College
40,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,3601,Paris Junior College
50,ARTS,1301,,,Art Appreciation,3,3601,Paris Junior College
50,DRAM,1310,,,Introduction to Theater,3,3601,Paris Junior College
50,MUSI,1306,,,Music Appreciation,3,3601,Paris Junior College
60,HIST,1301,,,United States History I,3,3601,Paris Junior College
60,HIST,1302,,,United States History II,3,3601,Paris Junior College
60,HIST,2301,,,Texas History,3,3601,Paris Junior College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3601,Paris Junior College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3601,Paris Junior College
80,ECON,2301,,,Principles of Macroeconomics,3,3601,Paris Junior College
80,ECON,2302,,,Principles of Microeconomics,3,3601,Paris Junior College
80,PSYC,2301,,,General Psychology,3,3601,Paris Junior College
80,PSYC,2314,,,Lifespan Growth & Development,3,3601,Paris Junior College
80,PSYC,2315,,,Psychology of Adjustment,3,3601,Paris Junior College
80,SOCI,1301,,,Introduction to Sociology,3,3601,Paris Junior College
80,SOCI,1306,,,Social Problems,3,3601,Paris Junior College
93,BIOL,1106,,,Biology for Science Majors Laboratory I (lab),1,3601,Paris Junior College
93,BIOL,1107,,,Biology for Science Majors Laboratory II (lab),1,3601,Paris Junior College
93,BIOL,1108,,,Biology for Non-Science Majors Laboratory I (lab),1,3601,Paris Junior College
93,BIOL,1109,,,Biology for Non-Science Majors Laboratory II (lab),1,3601,Paris Junior College
93,BIOL,1322,,,Nutrition & Diet Therapy,3,3601,Paris Junior College
93,BIOL,1408,,,Biology for Non-Science Majors I (lecture + lab),4,3601,Paris Junior College
93,BIOL,1409,,,Biology for Non-Science Majors II (lecture + lab),4,3601,Paris Junior College
93,BIOL,2101,,,Anatomy & Physiology I (lab),1,3601,Paris Junior College
93,BIOL,2102,,,Anatomy & Physiology II (lab),1,3601,Paris Junior College
93,BIOL,2306,,,Environmental Biology (lecture),3,3601,Paris Junior College
93,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,3601,Paris Junior College
93,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,3601,Paris Junior College
93,CHEM,1111,,,General Chemistry I (lab),1,3601,Paris Junior College
93,CHEM,1112,,,General Chemistry II (lab),1,3601,Paris Junior College
90,COMM,1307,,,Introduction to Mass Communication,3,3601,Paris Junior College
90,ECON,2301,,,Principles of Macroeconomics,3,3601,Paris Junior College
90,ECON,2302,,,Principles of Microeconomics,3,3601,Paris Junior College
90,ENGL,2322,,,British Literature I,3,3601,Paris Junior College
90,ENGL,2323,,,British Literature II,3,3601,Paris Junior College
90,ENGL,2327,,,American Literature I,3,3601,Paris Junior College
90,ENGL,2328,,,American Literature II,3,3601,Paris Junior College
93,GEOL,1103,,,Physical Geology  (lab),1,3601,Paris Junior College
93,GEOL,1104,,,Historical Geology (lab),1,3601,Paris Junior College
90,HIST,2311,,,Western Civilization I,3,3601,Paris Junior College
90,HIST,2312,,,Western Civilization II,3,3601,Paris Junior College
92,MATH,1314,,,College Algebra (3 SCH version),3,3601,Paris Junior College
92,MATH,1324,,,Mathematics for Business & Social Sciences,3,3601,Paris Junior College
92,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,3601,Paris Junior College
92,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,3601,Paris Junior College
92,MATH,2312,,,Pre-Calculus Math (3 SCH version),3,3601,Paris Junior College
92,MATH,2413,,,Calculus I (4 SCH version),4,3601,Paris Junior College
93,PHYS,1101,,,College Physics Laboratory I (lab),1,3601,Paris Junior College
93,PHYS,1102,,,College Physics Laboratory II (lab),1,3601,Paris Junior College
93,PHYS,1303,,,Stars and Galaxies (lecture),3,3601,Paris Junior College
93,PHYS,1304,,,Solar System (lecture),3,3601,Paris Junior College
90,PSYC,2301,,,General Psychology,3,3601,Paris Junior College
90,PSYC,2314,,,Lifespan Growth & Development,3,3601,Paris Junior College
90,PSYC,2315,,,Psychology of Adjustment,3,3601,Paris Junior College
90,SOCI,1301,,,Introduction to Sociology,3,3601,Paris Junior College
90,SOCI,1306,,,Social Problems,3,3601,Paris Junior College
90,SPAN,2311,,,Intermediate Spanish I (3rd semester Spanish),3,3601,Paris Junior College
90,SPAN,2312,,,Intermediate Spanish II (4th semester Spanish),3,3601,Paris Junior College
91,SPCH,1315,,,Public Speaking,3,3601,Paris Junior College
91,SPCH,1321,,,Business & Professional Communication,3,3601,Paris Junior College
10,ENGL,1123,ENGL,1301,FRESHMAN COMP I,3,3630,Prairie View A&M University
10,ENGL,1133,ENGL,1302,FRESHMAN COMP II,3,3630,Prairie View A&M University
10,ENGL,1143,ENGL,2311,TECHNICAL WRITING,3,3630,Prairie View A&M University
20,MATH,1103,MATH,1332,CONTEMPORARY COLLEGE ALGEBRA,3,3630,Prairie View A&M University
20,MATH,1113,MATH,1314,COLLEGE ALGEBRA,3,3630,Prairie View A&M University
20,MATH,1115,,,COLLEGE ALGEBRA AND TRIG,5,3630,Prairie View A&M University
20,MATH,1123,MATH,1316,TRIGONOMETRY,3,3630,Prairie View A&M University
20,MATH,1124,MATH,2413,CALCULUS I,4,3630,Prairie View A&M University
20,MATH,1153,MATH,1324,FINITE MATHEMATICS,3,3630,Prairie View A&M University
20,MATH,2003,MATH,1342,ELEMENTARY STATISTICS,3,3630,Prairie View A&M University
20,MATH,2024,MATH,2414,CALCULUS II,4,3630,Prairie View A&M University
20,MATH,2043,MATH,2320,DIFFERENTIAL EQUATIONS,3,3630,Prairie View A&M University
20,MATH,2053,MATH,2305,DISCRETE MATHEMATICS,3,3630,Prairie View A&M University
20,MATH,2153,MATH,1325,BUSINESS CALCULUS,3,3630,Prairie View A&M University
20,PSYC,2613,PSYC,2317,FUNDAMENTAL OF STATISTICS,3,3630,Prairie View A&M University
30,BIOL,1054,BIOL,2401,ANATOMY AND PHYSIOLOGY I,4,3630,Prairie View A&M University
30,BIOL,1064,BIOL,2402,ANATOMY AND PHYSIOLOGY II,4,3630,Prairie View A&M University
30,BIOL,1113,BIOL,1308,COLLEGE BIOLOGY I,3,3630,Prairie View A&M University
30,BIOL,1123,BIOL,1309,COLLEGE BIOLOGY II,3,3630,Prairie View A&M University
30,CHEM,1033,CHEM,1311,GENERAL INORGANIC CHEMISTRY,3,3630,Prairie View A&M University
30,CHEM,1053,CHEM,1305,INTRO TO GENERAL CHEMISTRY,3,3630,Prairie View A&M University
30,CHEM,1063,CHEM,1307,ORGANIC CHEM & BIOCHEMISTRY,3,3630,Prairie View A&M University
30,PHSC,1123,PHYS,1315,PHYSICAL SCIENCE I,3,3630,Prairie View A&M University
30,PHSC,2123,PHYS,1317,PHYSICAL SCIENCE II,3,3630,Prairie View A&M University
30,PHYS,2113,PHYS,1301,GENERAL PHYSICS I,3,3630,Prairie View A&M University
30,PHYS,2123,PHYS,1302,GENERAL PHYSICS II,3,3630,Prairie View A&M University
30,PHYS,2513,PHYS,2325,UNIVERSITY PHYS I,3,3630,Prairie View A&M University
30,PHYS,2523,PHYS,2326,UNIVERSITY PHYS II,3,3630,Prairie View A&M University
40,ARCH,2233,ARCH,1301,HISTORY OF ARCHITECTURE I,3,3630,Prairie View A&M University
40,ARCH,2243,ARCH,1302,HISTORY OF ARCHITECTURE II,3,3630,Prairie View A&M University
40,ARTS,2223,ARTS,1303,HISTORY OF ART I,3,3630,Prairie View A&M University
40,ARTS,2233,ARTS,1304,HISTORY OF ART II,3,3630,Prairie View A&M University
40,ENGL,2153,ENGL,2341,INTRODUCTION TO LITERATURE,3,3630,Prairie View A&M University
40,ENGL,2333,ENGL,2342,STUDIES IN LITERATURE,3,3630,Prairie View A&M University
40,ENGL,2383,ENGL,2331,SURVEY OF WORLD LITERATURE,3,3630,Prairie View A&M University
40,HUMA,1303,HUMA,1301,INTRODUCTION TO HUMANITIES,3,3630,Prairie View A&M University
40,HUMA,1403,HUMA,1305,MEXICAN-AMERICAN CULTURE,3,3630,Prairie View A&M University
40,PHIL,2023,PHIL,2306,ETHICS,3,3630,Prairie View A&M University
40,PHIL,2303,PHIL,2303,CRITICAL THINKING,3,3630,Prairie View A&M University
40,SPAN,2023,SPAN,2312,INTERM SPAN II,3,3630,Prairie View A&M University
50,ARCH,1253,ARCH,1303,ARCHITECTURE DESIGN,3,3630,Prairie View A&M University
50,ARTS,1203,ARTS,1301,INTRODUCTION TO VISUAL ARTS,3,3630,Prairie View A&M University
50,ARTS,2283,,,AFRICAN AMERICAN ART,3,3630,Prairie View A&M University
50,COMM,2643,COMM,2300,MEDIA LITERACY,3,3630,Prairie View A&M University
50,DRAM,1103,DRAM,1310,INTRODUCTION TO THEATRE,3,3630,Prairie View A&M University
50,DRAM,2223,,,AFRICAN AMERICAN THEATRE II,3,3630,Prairie View A&M University
50,HCOL,1213,,,HONORS COLLOQUIUM II,3,3630,Prairie View A&M University
50,MUSC,1313,MUSI,1306,MUSIC IN CONTEMPORARY LIFE,3,3630,Prairie View A&M University
50,MUSC,2333,,,AFRO-AMERICAN MUSIC,3,3630,Prairie View A&M University
50,MUSC,2343,,,SURVEY OF WORLD MUSIC,3,3630,Prairie View A&M University
60,HIST,1313,HIST,1301,U.S. TO 1876,3,3630,Prairie View A&M University
60,HIST,1323,HIST,1302,U.S. 1876 TO PRESENT,3,3630,Prairie View A&M University
60,HIST,1333,HIST,2301,HISTORY OF TEXAS,3,3630,Prairie View A&M University
70,POSC,1113,GOVT,2305,AMERICAN GOVERNMENT,3,3630,Prairie View A&M University
70,POSC,1123,GOVT,2306,TEXAS GOVERNMENT,3,3630,Prairie View A&M University
80,AGHR,1303,,,LAND GRANT SYS & FOOD SECURITY,3,3630,Prairie View A&M University
80,CHEG,2003,,,ECO ANAL TECHNICAL APPLICATION,3,3630,Prairie View A&M University
80,CRJS,1123,CRIJ,1307,CRIME IN AMERICA,3,3630,Prairie View A&M University
80,CRJS,1133,CRIJ,1301,PRINCIPLES OF CRIMINAL JUSTICE,3,3630,Prairie View A&M University
80,ECON,2113,ECON,2302,PRINCIPLES OF MICROECONOMICS,3,3630,Prairie View A&M University
80,ECON,2123,ECON,2301,PRIN MACROECONOMICS,3,3630,Prairie View A&M University
80,GEOG,1113,GEOG,1300,INTRO TO GEOGRAPHY,3,3630,Prairie View A&M University
80,GEOG,2633,GEOG,1302,CULTURAL GEOGRAPHY,3,3630,Prairie View A&M University
80,HDFM,2513,,,CHILDHOOD DISORDERS,3,3630,Prairie View A&M University
80,HDFM,2533,SOCI,2301,CONTEMP FAMILY,3,3630,Prairie View A&M University
80,HDFM,2553,PSYC,2314,LIFE SPAN DVLP,3,3630,Prairie View A&M University
80,POSC,2213,,,BLACKS/AMER POL SYS,3,3630,Prairie View A&M University
80,POSC,2503,,,GLOBAL ISSUES,3,3630,Prairie View A&M University
80,PSYC,1113,PSYC,2301,GENERAL PSYCHOLOGY,3,3630,Prairie View A&M University
80,PSYC,2423,PSYC,2312,DEVELOPMENTAL PSYC,3,3630,Prairie View A&M University
80,PSYC,2513,PSYC,2316,PERSONALITY,3,3630,Prairie View A&M University
80,SOCG,1013,SOCI,1301,GENERAL SOCIOLOGY,3,3630,Prairie View A&M University
80,SOCG,2003,SOCI,2319,SOC OF MINORITIES,3,3630,Prairie View A&M University
80,SOCG,2043,SOCI,1306,SOCIAL PROBLEMS,3,3630,Prairie View A&M University
90,ARCH,1273,ARCH,1315,MULTIMEDIA DIGITAL APPLICATION,3,3630,Prairie View A&M University
90,COMM,1003,SPCH,1315,FUND OF SPCH COM,3,3630,Prairie View A&M University
90,COMM,2603,SPCH,1318,INTERPERSONAL COMMUNICATION,3,3630,Prairie View A&M University
90,COMP,1003,COSC,1301,DIGITAL COMMUNICATION,3,3630,Prairie View A&M University
92,COMP,1213,COSC,1300,COMPUTER SCIENCE I,3,3630,Prairie View A&M University
92,CPET,1013,COSC,1300,COMPUTER APPLIC IN ENGR TECH I,3,3630,Prairie View A&M University
90,CURR,1013,EDUC,1300,PRINCIPLES OF EFFECTIVE LEARN.,3,3630,Prairie View A&M University
92,ECON,2003,ECON,1301,FUNDAMENTALS OF ECONOMICS,3,3630,Prairie View A&M University
92,ELEG,1043,COSC,1320,COMP. APPL. IN ENGR.,3,3630,Prairie View A&M University
90,HLTH,2003,PHED,1304,HEALTH AND WELLNESS,3,3630,Prairie View A&M University
90,MISY,1013,BCIS,1301,INFO & COMM IN THE DIGITAL AGE,3,3630,Prairie View A&M University
10,ENGL,1301,,,Composition I,3,3603,Ranger College
10,ENGL,1302,,,Composition II,3,3603,Ranger College
20,MATH,1314,,,College Algebra (3 SCH version),3,3603,Ranger College
20,MATH,1316,,,Plane Trigonometry,3,3603,Ranger College
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,3603,Ranger College
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,3603,Ranger College
20,MATH,2312,,,Pre-Calculus Math (3 SCH version),3,3603,Ranger College
20,MATH,2313,,,Calculus I (3 SCH version),3,3603,Ranger College
30,BIOL,1406,,,Biology for Science Majors I (lecture + lab),4,3603,Ranger College
30,BIOL,1407,,,Biology for Science Majors II (lecture + lab),4,3603,Ranger College
30,BIOL,2401,,,Anatomy & Physiology I (lecture + lab),4,3603,Ranger College
30,BIOL,2402,,,Anatomy & Physiology II (lecture + lab),4,3603,Ranger College
30,BIOL,2420,,,Microbiology for Non-Science Majors (lecture + lab),4,3603,Ranger College
30,BIOL,2421,,,Microbiology for Science Majors (lecture + lab),4,3603,Ranger College
30,CHEM,1411,,,General Chemistry I (lecture + lab),4,3603,Ranger College
30,CHEM,1412,,,General Chemistry II (lecture + lab),4,3603,Ranger College
30,GEOL,1403,,,Physical Geology (lecture + lab),4,3603,Ranger College
30,GEOL,1404,,,Historical Geology (lecture + lab),4,3603,Ranger College
30,PHYS,1401,,,College Physics I (lecture + lab),4,3603,Ranger College
30,PHYS,1402,,,College Physics II (lecture + lab),4,3603,Ranger College
40,ENGL,2322,,,British Literature I,3,3603,Ranger College
40,ENGL,2323,,,British Literature II,3,3603,Ranger College
40,ENGL,2326,,,American Literature (single-semester course),3,3603,Ranger College
40,ENGL,2327,,,American Literature I,3,3603,Ranger College
40,ENGL,2328,,,American Literature II,3,3603,Ranger College
40,ENGL,2332,,,World Literature I,3,3603,Ranger College
40,ENGL,2333,,,World Literature II,3,3603,Ranger College
50,ARTS,1301,,,Art Appreciation,3,3603,Ranger College
50,DRAM,1310,,,Introduction to Theater,3,3603,Ranger College
50,MUSI,1306,,,Music Appreciation,3,3603,Ranger College
50,MUSI,1310,,,American Music,3,3603,Ranger College
60,HIST,1301,,,United States History I,3,3603,Ranger College
60,HIST,1302,,,United States History II,3,3603,Ranger College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,3603,Ranger College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,3603,Ranger College
80,ECON,2301,,,Principles of Macroeconomics,3,3603,Ranger College
80,HIST,2321,,,World Civilizations I,3,3603,Ranger College
80,HIST,2322,,,World Civilizations II,3,3603,Ranger College
80,PSYC,2301,,,General Psychology,3,3603,Ranger College
80,PSYC,2314,,,Lifespan Growth & Development,3,3603,Ranger College
80,SOCI,1301,,,Introduction to Sociology,3,3603,Ranger College
90,EDUC,1100,,,Learning Framework (1 SCH version),1,3603,Ranger College
90,PSYC,1100,,,Learning Framework (1 SCH version),1,3603,Ranger College
91,SPCH,1315,,,Public Speaking,3,3603,Ranger College
10,ENGL,1301,ENGL,1301,COMPOSITION I,3,3606,Sam Houston State University
10,ENGL,1302,ENGL,1302,COMPOSITION II,3,3606,Sam Houston State University
20,MATH,1314,MATH,1314,PRE CALCULUS ALGEBRA,3,3606,Sam Houston State University
20,MATH,1316,MATH,1316,PLANE TRIGONOMETRY,3,3606,Sam Houston State University
20,MATH,1324,MATH,1324,MTH FOR MNGL DECISION MAKING,3,3606,Sam Houston State University
20,MATH,1332,MATH,1332,COLLEGE MATHEMATICS,3,3606,Sam Houston State University
20,MATH,1369,MATH,1342,ELEMENTARY STATISTICS,3,3606,Sam Houston State University
20,MATH,1384,MATH,1350,INTRO TO FOUNDATIONS OF MATH I,3,3606,Sam Houston State University
20,MATH,1410,MATH,2412,ELEMENTARY FUNCTIONS,4,3606,Sam Houston State University
20,MATH,1420,MATH,2413,CALCULUS I,4,3606,Sam Houston State University
20,PHIL,2352,,,INTRO TO CONTEMPORARY LOGIC,3,3606,Sam Houston State University
20,STAT,1369,MATH,1342,ELEMENTARY STATISTICS,3,3606,Sam Houston State University
30,BIOL,1401,,,ENVIRONMENTAL SCIENCE,4,3606,Sam Houston State University
30,BIOL,1408,,,CONTEMPORARY BIOLOGY,4,3606,Sam Houston State University
30,BIOL,1411,,,GENERAL BOTANY,4,3606,Sam Houston State University
30,BIOL,1413,,,GENERAL ZOOLOGY,4,3606,Sam Houston State University
30,BIOL,1436,,,FOUNDATIONS OF SCIENCE,4,3606,Sam Houston State University
30,BIOL,2401,BIOL,2404,HUMAN ANATOMY,4,3606,Sam Houston State University
30,BIOL,2403,BIOL,2401,HUMAN ANATOMY & PHYSIOLOGY I,4,3606,Sam Houston State University
30,BIOL,2404,BIOL,2402,HUMAN ANATOMY & PHYSIOLOGY II,4,3606,Sam Houston State University
30,CHEM,1406,CHEM,1406,INORGANIC & ENVIR CHEMISTRY,4,3606,Sam Houston State University
30,CHEM,1407,CHEM,1407,INTRO ORGANIC AND BIOCHEMISTRY,4,3606,Sam Houston State University
